0.832	2.032845639	2.523222415
0.833	1.939721421	2.496000464
0.834	2.063421294	2.496000464
0.835	2.063421294	2.496000464
0.836	2.002044024	2.440983128
0.837	2.032845639	2.496000464
0.838	2.002044024	2.523222415
0.839	2.002044024	2.496000464
0.84	2.002044024	2.496000464
0.841	1.9710015	2.468588206
0.842	2.002044024	2.496000464
0.843	2.002044024	2.468588206
0.844	2.032845639	2.468588206
0.845	2.002044024	2.440983128
0.846	1.9710015	2.440983128
0.847	2.002044024	2.496000464
0.848	1.9710015	2.468588206
0.849	2.063421294	2.440983128
0.85	2.002044024	2.523222415
0.851	2.002044024	2.468588206
0.852	2.002044024	2.468588206
0.853	1.9710015	2.468588206
0.854	1.939721421	2.496000464
0.855	2.002044024	2.468588206
0.856	2.002044024	2.440983128
0.857	2.002044024	2.468588206
0.858	2.002044024	2.468588206
0.859	1.939721421	2.440983128
0.86	1.939721421	2.413188238
0.861	1.939721421	2.440983128
0.862	2.002044024	2.440983128
0.863	1.9710015	2.440983128
0.864	1.9710015	2.468588206
0.865	2.002044024	2.440983128
0.866	1.939721421	2.468588206
0.867	1.939721421	2.496000464
0.868	1.939721421	2.440983128
0.869	2.002044024	2.440983128
0.87	2.002044024	2.440983128
0.871	1.9710015	2.440983128
0.872	1.9710015	2.413188238
0.873	1.9710015	2.385189968
0.874	1.9710015	2.440983128
0.875	1.939721421	2.440983128
